 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,1859344.0,3.0,4.0,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,11595.0,0.0,2901.75,5795.50069,6256.507672,3.76476865,309890.6667,758565.5175,1858306.0,46.0,785.0,392.5,297.6919549,603.0,182.0,1859298.0,619766.0,1072607.149,1858306.0,184.0,0.0,0.0,0.0,0.0,72.0,92.0,1.613472278,2.151296371,0.0,11595.0,1454.125,4097.537534,16800000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1661.857143,8.666666667,2901.75,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,4.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
53,932.0,2.0,2.0,74.0,268.0,37.0,37.0,37.0,0.0,134.0,134.0,134.0,0.0,366952.7897,4291.845494,310.6666667,522.5364421,914.0,3.0,3.0,3.0,0.0,3.0,3.0,15.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,40.0,40.0,2145.922747,2145.922747,37.0,134.0,75.8,53.12908808,2822.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.75,37.0,134.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,74.0,2.0,268.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
54846,241.0,2.0,1.0,37.0,6.0,37.0,0.0,18.5,26.1629509,6.0,6.0,6.0,0.0,178423.2365,12448.13278,120.5,12.02081528,129.0,112.0,241.0,241.0,0.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,20.0,8298.755187,4149.377593,0.0,37.0,20.0,19.78214683,391.3333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.66666667,18.5,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,1.0,6.0,972.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,31156.0,1.0,1.0,50.0,66.0,50.0,50.0,50.0,0.0,66.0,66.0,66.0,0.0,3723.199384,64.19309282,31156.0,0.0,31156.0,31156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,32.09654641,32.09654641,50.0,66.0,55.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,50.0,66.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,66.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,6545227.0,12.0,14.0,1087.0,5416.0,360.0,0.0,90.58333333,139.8729673,1432.0,0.0,386.8571429,477.1808006,993.5484285,3.972360317,261809.08,1196067.507,5999358.0,1.0,6545227.0,595020.6364,1794251.173,6002714.0,331.0,6440442.0,495418.6154,1655120.415,5999400.0,1.0,0.0,0.0,0.0,0.0,252.0,292.0,1.833397069,2.138963248,0.0,1432.0,240.8518519,382.4391056,146259.6695,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,250.1153846,90.58333333,386.8571429,252.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1087.0,14.0,5416.0,8192.0,70.0,11.0,20.0,542513.0,0.0,542513.0,542513.0,5999358.0,0.0,5999358.0,5999358.0,BENIGN
64330,705.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2836.879433,705.0,0.0,705.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,1418.439716,1418.439716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,122.0,33304.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,262.0,2.0,2.0,96.0,612.0,48.0,48.0,48.0,0.0,306.0,306.0,306.0,0.0,2702290.076,15267.17557,87.33333333,108.4865583,210.0,4.0,48.0,48.0,0.0,48.0,48.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,64.0,7633.587786,7633.587786,48.0,306.0,151.2,141.3124198,19969.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,189.0,48.0,306.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,2.0,612.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
2967,80.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,75000.0,25000.0,80.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,12500.0,12500.0,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
53,23688.0,2.0,2.0,72.0,196.0,36.0,36.0,36.0,0.0,98.0,98.0,98.0,0.0,11313.74536,168.861871,7896.0,13670.21101,23681.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,40.0,84.43093549,84.43093549,36.0,98.0,60.8,33.95879857,1153.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,76.0,36.0,98.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,72.0,2.0,196.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,208.0,2.0,2.0,134.0,390.0,67.0,67.0,67.0,0.0,195.0,195.0,195.0,0.0,2519230.769,19230.76923,69.33333333,114.8927036,202.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,9615.384615,9615.384615,67.0,195.0,118.2,70.10848736,4915.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,147.75,67.0,195.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,134.0,2.0,390.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80,15097.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,794.8599059,132.476651,15097.0,0.0,15097.0,15097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,66.2383255,66.2383255,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,274.0,30.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,660925.0,2.0,2.0,60.0,132.0,30.0,30.0,30.0,0.0,66.0,66.0,66.0,0.0,290.501948,6.052123917,220308.3333,381580.8965,660920.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,3.026061959,3.026061959,30.0,66.0,44.4,19.71801207,388.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.5,30.0,66.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,2.0,132.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,134.0,2.0,2.0,78.0,110.0,39.0,39.0,39.0,0.0,55.0,55.0,55.0,0.0,1402985.075,29850.74627,44.66666667,70.43673284,126.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,14925.37313,14925.37313,39.0,55.0,45.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.75,39.0,55.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,78.0,2.0,110.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,100453.0,1.0,1.0,53.0,248.0,53.0,53.0,53.0,0.0,248.0,248.0,248.0,0.0,2996.426189,19.90980857,100453.0,0.0,100453.0,100453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,9.954904284,9.954904284,53.0,248.0,118.0,112.5833025,12675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,177.0,53.0,248.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,1.0,248.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,5119303.0,5.0,1.0,135.0,46.0,46.0,6.0,27.0,20.1246118,46.0,46.0,46.0,0.0,35.35637566,1.172034552,1023860.6,2236763.309,5024863.0,3.0,5119303.0,1279825.75,2497076.101,5024863.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,20.0,0.97669546,0.195339092,6.0,46.0,32.42857143,18.86670032,355.952381,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.83333333,27.0,46.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,135.0,1.0,46.0,258.0,123.0,4.0,20.0,93455.0,0.0,93455.0,93455.0,5024863.0,0.0,5024863.0,5024863.0,BENIGN
53,78462.0,2.0,2.0,76.0,274.0,38.0,38.0,38.0,0.0,137.0,137.0,137.0,0.0,4460.758074,50.98009227,26154.0,45293.99465,78455.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,25.49004614,25.49004614,38.0,137.0,77.6,54.22453319,2940.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,97.0,38.0,137.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,76.0,2.0,274.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,153.0,2.0,2.0,108.0,224.0,54.0,54.0,54.0,0.0,112.0,112.0,112.0,0.0,2169934.641,26143.79085,51.0,82.27393269,146.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,64.0,13071.89542,13071.89542,54.0,112.0,77.2,31.76790834,1009.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.5,54.0,112.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,108.0,2.0,224.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
50725,358.0,3.0,0.0,43.0,0.0,31.0,6.0,14.33333333,14.43375673,0.0,0.0,0.0,0.0,120111.7318,8379.888268,179.0,248.901587,355.0,3.0,358.0,179.0,248.901587,355.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,8379.888268,0.0,6.0,31.0,12.25,12.5,156.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.33333333,14.33333333,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,43.0,0.0,0.0,1214.0,-1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,237.0,2.0,2.0,66.0,330.0,33.0,33.0,33.0,0.0,165.0,165.0,165.0,0.0,1670886.076,16877.63713,79.0,97.27795228,188.0,1.0,1.0,1.0,0.0,1.0,1.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,40.0,40.0,8438.818565,8438.818565,33.0,165.0,85.8,72.29937759,5227.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107.25,33.0,165.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.0,2.0,330.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,158092.0,2.0,1.0,12.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,113.8577537,18.97629229,79046.0,111783.6826,158089.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,12.65086152,6.325430762,6.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,6.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
32768,1.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,2000000.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
389,95992464.0,22.0,13.0,2986.0,6356.0,1305.0,0.0,135.7272727,379.2933507,2910.0,0.0,488.9230769,897.6077894,97.32013963,0.364611955,2823307.765,16500000.0,96000000.0,3.0,96000000.0,4571065.571,20900000.0,96000000.0,3.0,96000000.0,7999368.417,27700000.0,96000000.0,3.0,0.0,0.0,0.0,0.0,728.0,408.0,0.229184658,0.135427298,0.0,2910.0,259.5,627.4245999,393661.6286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,266.9142857,135.7272727,488.9230769,728.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2986.0,13.0,6356.0,65535.0,0.0,10.0,32.0,20715.0,0.0,20715.0,20715.0,96000000.0,0.0,96000000.0,96000000.0,BENIGN
80,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,666666.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,251.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80,38975.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.31494548,38975.0,0.0,38975.0,38975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,25.65747274,25.65747274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,259.0,939.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
1007,42.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,142857.1429,47619.04762,42.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,23809.52381,23809.52381,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
254,41.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,195121.9512,48780.4878,41.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,24390.2439,24390.2439,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
80,159.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,75471.69811,12578.61635,159.0,0.0,159.0,159.0,159.0,159.0,0.0,159.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,12578.61635,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,64240.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,270.0,2.0,2.0,82.0,146.0,41.0,41.0,41.0,0.0,73.0,73.0,73.0,0.0,844444.4444,14814.81481,90.0,114.7126846,220.0,3.0,3.0,3.0,0.0,3.0,3.0,47.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,40.0,40.0,7407.407407,7407.407407,41.0,73.0,53.8,17.52712184,307.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.25,41.0,73.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,82.0,2.0,146.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80,98372472.0,8.0,6.0,414.0,11595.0,414.0,0.0,51.75,146.3711037,5792.0,0.0,1932.5,2537.820147,122.0768347,0.142316237,7567113.231,27300000.0,98400000.0,2.0,98400000.0,14100000.0,37200000.0,98400000.0,2.0,2212.0,442.4,868.89775,1995.0,2.0,0.0,0.0,0.0,0.0,264.0,200.0,0.081323564,0.060992673,0.0,5792.0,800.6,1796.166227,3226213.114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,857.7857143,51.75,1932.5,264.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,414.0,6.0,11595.0,274.0,235.0,1.0,32.0,1007.0,0.0,1007.0,1007.0,98400000.0,0.0,98400000.0,98400000.0,DoS Hulk
443,67948770.0,19.0,17.0,9967.0,1389.0,4092.0,0.0,524.5789474,1274.367482,302.0,0.0,81.70588235,131.0504505,167.1259097,0.529810915,1941393.429,3790940.13,10000000.0,3.0,63800000.0,3545347.667,4810060.187,10200000.0,245.0,67800000.0,4237514.5,4848484.089,10200000.0,4.0,0.0,0.0,0.0,0.0,616.0,552.0,0.279622427,0.250188488,0.0,4092.0,306.9189189,933.3870335,871211.3544,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,315.4444444,524.5789474,81.70588235,616.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9967.0,17.0,1389.0,29200.0,1026.0,6.0,32.0,621969.5,1159254.138,2988287.0,148287.0,10000000.0,25367.42837,10000000.0,9964001.0,BENIGN
53,168.0,2.0,2.0,74.0,138.0,37.0,37.0,37.0,0.0,69.0,69.0,69.0,0.0,1261904.762,23809.52381,56.0,91.7986928,162.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,11904.7619,11904.7619,37.0,69.0,49.8,17.52712184,307.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.25,37.0,69.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,74.0,2.0,138.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,263.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15209.12548,87.66666667,103.3166653,202.0,1.0,263.0,87.66666667,103.3166653,202.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,15209.12548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,322.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80,5512961.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725562905,1837653.667,2990455.706,5288301.0,80.0,5512961.0,2756480.5,3580534.889,5288301.0,224660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,44.0,0.544172179,0.181390726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,4380.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,181.0,2.0,2.0,80.0,112.0,40.0,40.0,40.0,0.0,56.0,56.0,56.0,0.0,1060773.481,22099.44751,60.33333333,65.03332479,131.0,3.0,47.0,47.0,0.0,47.0,47.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,64.0,11049.72376,11049.72376,40.0,56.0,46.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0,40.0,56.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,80.0,2.0,112.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80,86101803.0,8.0,5.0,380.0,11595.0,380.0,0.0,47.5,134.3502884,10147.0,0.0,2319.0,4420.67608,139.0795498,0.150984062,7175150.25,24500000.0,85100000.0,3.0,86100000.0,12300000.0,32100000.0,85100000.0,3.0,1219.0,304.75,340.1660134,793.0,4.0,0.0,0.0,0.0,0.0,272.0,168.0,0.092913269,0.058070793,0.0,10147.0,855.3571429,2702.702511,7304600.863,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,921.1538462,47.5,2319.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,380.0,5.0,11595.0,274.0,235.0,1.0,32.0,989.0,0.0,989.0,989.0,85100000.0,0.0,85100000.0,85100000.0,DoS Hulk
53,172.0,2.0,2.0,82.0,114.0,41.0,41.0,41.0,0.0,57.0,57.0,57.0,0.0,1139534.884,23255.81395,57.33333333,92.37604307,164.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,11627.90698,11627.90698,41.0,57.0,47.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.25,41.0,57.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,82.0,2.0,114.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,37125.0,1.0,1.0,64.0,117.0,64.0,64.0,64.0,0.0,117.0,117.0,117.0,0.0,4875.420875,53.87205387,37125.0,0.0,37125.0,37125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,26.93602694,26.93602694,64.0,117.0,81.66666667,30.59956427,936.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,122.5,64.0,117.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,1.0,117.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53671,0.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,378.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
